document,document_id,arm,arm_id,control,Biochemical verification,CBT,Motivational Interviewing,brief advise,1.1.Goal setting,1.2 Problem solving,1.4 Action planning,2.2 Feedback on behaviour,2.3 Self-monitoring of behavior,3.1 Social support,4.1 Instruction on how to perform the behavior,4.5. Advise to change behavior,5.1 Information about health consequences,5.3 Information about social and environmental consequences,11.1 Pharmacological support,11.2 Reduce negative emotions,Group-based,Face to face,phone,Website / Computer Program / App,Patch,Somatic,gum,e_cigarette,inhaler,lozenge,nasal_spray,placebo,nrt,Pill,bupropion,varenicline,Printed material,Digital content type,text messaging,Health Professional,doctor,nurse,pychologist,aggregate patient role,Mean age,Proportion identifying as female gender,Mean number of times tobacco used,Country of intervention,healthcare facility,Pharmaceutical company funding,Pharmaceutical company competing interest,Individual-level analysed,Combined follow up,Abstinence type,Abstinence: Continuous ,Abstinence: Point Prevalence ,Manually added follow-up duration value,Manually added follow-up duration units,NEW Outcome value
Smith 2001 primary paper.pdf,263260,Brief intervention (BI),378,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42,55,-,-,0,0,0,-,4.35,PP,0,1,,,18
Smith 2014.pdf,423123,Culturally Tailored Treatment (CTT),1944,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,40.1,60,14.8,-,0,0,0,50,26.10,PP,0,1,,,14
Smith 2014.pdf,423123,Standard Treatment (ST),1945,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,39.4,64.2,13.9,-,0,0,0,53,26.10,PP,0,1,,,22.6
Smits 2016.pdf,280787,Exercise (ST+EX),381,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,United States,0,0,0,7,130.50,PP,0,1,,,23.3
Smits 2016.pdf,280787,Wellness education control condition (ST+CTRL),382,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,United States,0,0,0,6,130.50,PP,0,1,,,10.2
Snaterse 2018.pdf,437567,Intervention,2611,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,58.7,22,-,Netherlands,0,0,0,172,52.20,NCS,0,0,,,50
Snaterse 2018.pdf,437567,Usual care,2612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,58.7,22,-,Netherlands,0,0,0,166,52.20,NCS,0,0,,,46
Solomon 2000.pdf,296316,Patch + support,583,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.9,-,6,-,0,1,1,106,26.10,PP,0,1,,,20
Solomon 2000.pdf,296316,Patch only,584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.2,-,6,-,0,1,1,108,26.10,PP,0,1,,,15
Solomon 2005.pdf,296317,Experimental,585,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33.7,-,23.6,-,0,0,0,171,26.10,PP,0,1,,,28.7
Solomon 2005.pdf,296317,Control,586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,34.8,-,23.6,-,0,0,0,159,26.10,PP,0,1,,,19.5
Sood 2009.pdf,296318,reactive telephone counseling,587,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42.84,61.5,23.19,-,0,0,0,261,52.20,PP,0,1,,,14
Sood 2009.pdf,296318,self-help,588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.48,63.5,22.01,-,0,0,0,260,52.20,PP,0,1,,,15
Sorensen 2007.pdf,296319,Intervention,589,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,40.3,6,-,US and Canada,0,0,0,134,26.10,PP,0,1,,,19
Sorensen 2007.pdf,296319,Control,590,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.8,5,-,US and Canada,0,0,0,113,26.10,PP,0,1,,,8
Stanczyk 2016.pdf,423043,control condition,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2,59.6,19,-,0,0,0,721,26.10,C,1,0,,,12.1
Stanczyk 2016.pdf,423043,text-based computer tailoring group,2024,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,45.4,60.9,18.7,-,0,0,0,708,26.10,C,1,0,,,14
Stanczyk 2016.pdf,423043,video-based computer tailoring,2023,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.5,62.2,19,-,0,0,0,670,26.10,C,1,0,,,14.6
Stanton 2015.pdf,423124,Brief advice (enhanced standard care [ESC]),1947,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,45,36,-,United States,1,0,0,148,52.20,PP,0,1,,,7
Stanton 2015.pdf,423124,Tailored intervention (Aurora),1946,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,45,36,-,United States,1,0,0,154,52.20,PP,0,1,,,6
Stein 2006a possible primary.pdf,263263,Maximum,383,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,39.9,48.2,26.3,-,0,1,1,191,26.10,PP,0,1,,,6.4
Stein 2006a possible primary.pdf,263263,Minimum,384,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,40.3,45.8,27.2,-,0,1,1,192,26.10,PP,0,1,,,5.8
Stewart_1982_The impact of routine advice on.pdf,252909,Questionnaire and Advice,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-,-,-,Canada,0,0,0,345,52.20,C,1,0,12,months,3.1
Stewart_1982_The impact of routine advice on.pdf,252909,Questionnaire (Control),82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-,-,-,Canada,0,0,0,187,52.20,C,1,0,12,months,3.1
Stewart_1982_The impact of routine advice on.pdf,252909,"Questionnaire, Advice and Pamphlet",80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,-,-,-,Canada,0,0,0,159,52.20,C,1,0,12,months,4.3
Stotts 2002.pdf,296320,Experimental group,591,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,28.6,-,-,United Kingdom,0,0,0,84,26.10,NCS,0,0,,,12.2
Stotts 2002.pdf,296320,Control,594,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,28.1,-,-,United Kingdom,0,0,0,82,26.10,NCS,0,0,,,17.1
Sutton 2007.pdf,296479,Control,854,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37.7,66.9,20.6,United Kingdom,0,0,0,743,26.10,C,1,0,,,13.7
Sutton 2007.pdf,296479,Intervention,853,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38.4,64.8,20.5,United Kingdom,0,0,0,765,26.10,C,1,0,,,14.5
Swan 2003a.pdf,296321,300mg buproprion +  Zyban Advantage Plan (ZAP),595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44.5,53.2,23.2,United States,0,0,0,378,52.20,PP,0,1,,,25.7
Swan 2003a.pdf,296321,300mg buproprion + Free & Clear (FC),596,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,44.6,56.4,23.1,United States,0,0,0,383,52.20,PP,0,1,,,33.2
Swan 2003a.pdf,296321,150mg buproprion + FC,598,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,46.1,59.7,23.8,United States,0,0,0,382,52.20,PP,0,1,,,31.4
Swan 2003a.pdf,296321,150mg bupriorion + ZAP,597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,45,60.4,22.7,United States,0,0,0,381,52.20,PP,0,1,,,23.6
Swan 2010.pdf,296323,PTC,600,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,47,65.2,19.5,United States,0,1,1,402,26.10,PP,0,1,,,30.6
Swan 2010.pdf,296323,Web,601,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,47.1,66.8,19.8,United States,0,1,1,401,26.10,PP,0,1,,,27.4
Swan 2010.pdf,296323,proactive telephone-based counseling (PTC)Web,599,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,47.9,68.7,19.8,United States,0,1,1,399,26.10,PP,0,1,,,30.3
Taylor 1996.pdf,263269,Intervention,387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-,45,21.6,-,0,0,0,315,52.00,PP,0,1,,,31
Taylor 1996.pdf,263269,Usual care,388,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-,45,21.4,-,0,0,0,313,52.00,PP,0,1,,,21
The Preloading Investigators 2018.pdf,423138,Preloading arm,2049,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,49.1,47.4,19.1,England,0,1,1,899,52.20,C,1,0,,,14
The Preloading Investigators 2018.pdf,423138,Control arm,2050,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,48.8,47.3,18.7,England,0,1,1,893,52.20,C,1,0,,,11.3
Thorley 2019.pdf,437472,Intervention,2354,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,53.96,35.64,-,UK,0,0,0,202,13.05,C,1,0,,,13.9
Thorley 2019.pdf,437472,Comparator,2355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,55.58,42.57,-,UK,0,0,0,202,13.05,C,1,0,,,14.4
Tong 2018.pdf,437572,Moderate-intensity,2634,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,53.2,-,11.7,Mexico,0,0,0,94,52.20,PP,0,1,,,20.7
Tong 2018.pdf,437572,Brief-intensity,2635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.4,-,12,Mexico,0,0,0,109,52.20,PP,0,1,,,20
Tonnesen 1996.pdf,296374,Control group,447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,-,-,-,0,1,1,253,4.35,C,1,0,,,1.2
Tonnesen 1996.pdf,296374,Motivational group,446,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-,-,-,-,0,1,1,254,4.35,C,1,0,,,3.1
Tonnesen 2006.pdf,296375,Placebo + low support,1039,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,62.5,-,20.2,-,0,1,1,88,52.20,C,1,0,,,5
Tonnesen 2006.pdf,296375,Placebo + high support,1038,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,61.2,-,19.9,-,0,1,1,97,52.20,C,1,0,,,6
Tonnesen 2006.pdf,296375,Nicotine + high support,448,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,61.3,-,18.3,-,0,1,1,90,52.20,C,1,0,,,14
Tonnesen 2006.pdf,296375,Nicotine + low support,449,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,59.2,-,20.1,-,0,1,1,95,52.20,C,1,0,,,14
Tseng 2017.pdf,436365,Standard Care (SC),2663,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,46.64,18.9,15.1,-,0,1,1,53,12.00,PP,0,1,,,5.7
Tseng 2017.pdf,436365,TM plus cell phone-delivered adherence-focused motivational and behavioral therapy (SC+TM+ABT),2661,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,47.76,17.6,15.3,-,0,1,1,51,12.00,PP,0,1,,,15.7
Tseng 2017.pdf,436365,SC + Text Message Support (SC+TM),2662,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,46,18.5,14.2,-,0,1,1,54,12.00,PP,0,1,,,3.7
Tulloch 2016.pdf,423141,NRT+ group,2054,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,48.57,46.5,24,United States,1,0,1,233,52.00,C,1,0,,,12.4
Tulloch 2016.pdf,423141,NRT group,2055,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,48.13,44.1,22.4,United States,1,0,1,230,52.00,C,1,0,,,10
Tulloch 2016.pdf,423141,VR group,2053,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,49.11,48.6,23.3,United States,1,0,1,236,52.00,C,1,0,,,15.3
Twardella 2007 primary paper.pdf,263270,Training and medication (TM),390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,-,49,-,Germany,0,0,0,144,52.20,PP,0,1,,,12
Twardella 2007 primary paper.pdf,263270,"Training, medication and incentives (TM + TI)",389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,-,55,-,Germany,0,0,0,221,52.20,PP,0,1,,,15
Twardella 2007 primary paper.pdf,263270,Usual care,392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,-,50,-,Germany,0,0,0,76,52.20,PP,0,1,,,3
Twardella 2007 primary paper.pdf,263270,Training and incentives (TI),391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,-,51,-,Germany,0,0,0,146,52.20,PP,0,1,,,3
Tzelepis 2011.pdf,296324,Control,603,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.4,51.5,18.9,Australia,0,0,0,793,56.55,C,1,0,,,0.8
Tzelepis 2011.pdf,296324,Proactive telephone counseling,602,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.4,49.8,19.9,Australia,0,0,0,769,56.55,C,1,0,,,1.4
Unrod 2016.pdf,423093,Repeated mailings,2079,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,43.4,19.8,-,0,0,1,1142,104.40,PP,0,1,,,48
Unrod 2016.pdf,423093,Usual care,2080,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,48.3,19.2,-,0,0,1,1189,104.40,PP,0,1,,,45.4
Unrod 2016.pdf,423093,Massed mailings,2078,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43.8,45.7,20.3,-,0,0,1,1127,104.40,PP,0,1,,,44.3
Unrod_2007_Randomized controlled trial of a computer_10.1007s11606-006-0069-0.pdf,252911,Computer-tailored intervention,85,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,43.5,58,13.3,-,0,0,0,237,26.10,PP,0,1,6,months,12
Unrod_2007_Randomized controlled trial of a computer_10.1007s11606-006-0069-0.pdf,252911,Control,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,42.8,64,14.4,-,0,0,0,228,26.10,PP,0,1,6,months,8
Vander Weg 2016.pdf,423126,Tailored tobacco Intervention,1950,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,-,9.7,22.3,-,1,0,0,31,26.10,PP,0,1,,,29
Vander Weg 2016.pdf,423126,Quitline Referral,1951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-,15.6,27.2,-,1,0,0,32,26.10,PP,0,1,,,28
Veldheer 2018.pdf,437574,Forever Free (FF),2674,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48.8,59.3,15.5,-,0,0,1,115,26.10,PP,0,1,,,40.7
Veldheer 2018.pdf,437574,Control,2675,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1,60.7,15.4,-,0,0,1,115,26.10,PP,0,1,,,44.6
Velicer 2006.pdf,296325,Telecommunications + expert system intervention + nicotine replacement therapy + stage-matched manuals (TEL + EXP + NRT + MAN),604,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,49.93,24.2,23.85,U.S.,0,0,0,-,130.50,C,1,0,,,15
Velicer 2006.pdf,296325,Expert system intervention + nicotine replacement therapy + stage-matched manuals (EXP + NRT + MAN),605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50.6,24.36,24.31,U.S.,0,0,0,-,130.50,C,1,0,,,13.6
Velicer 2006.pdf,296325,Stage-matched manuals (MAN),607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.52,21.22,25.18,U.S.,0,0,0,-,130.50,C,1,0,,,12.5
Velicer 2006.pdf,296325,Nicotine replacement therapy + stage-matched manuals (NRT + MAN),606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50.89,22.41,24.55,U.S.,0,0,0,-,130.50,C,1,0,,,10
Vetter_1990_Smoking prevention among people aged 60.pdf,252912,Intervention,9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-,-,-,-,0,0,0,237,26.10,NCS,0,0,6,months,14
Vetter_1990_Smoking prevention among people aged 60.pdf,252912,Control,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,-,-,-,0,0,0,234,26.10,NCS,0,0,6,months,9
Vidrine 2015.pdf,423256,Usual care (UC),1975,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,30,-,United Kingdom,0,0,0,172,13.05,PP,0,1,,,4.7
Vidrine 2015.pdf,423256,Cell phone intervention (CPI),1974,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,30,-,United Kingdom,0,0,0,178,13.05,PP,0,1,,,15.7
Vidrine 2016.pdf,423127,Mindfulness-Based Addiction Treatment (MBAT),1952,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-,54.9,19.9,United Kingdom,0,0,0,154,26.00,PP,0,1,,,13
Vidrine 2016.pdf,423127,Cognitive Behavioral Treatment (CBT),1953,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-,54.9,19.9,United Kingdom,0,0,0,155,26.00,PP,0,1,,,15.5
Vidrine 2016.pdf,423127,Usual Care (UC),1954,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-,54.9,19.9,United Kingdom,0,0,0,103,26.00,PP,0,1,,,19.1
Vidrine 2019.pdf,423482,NRT plus text messaging,1977,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45.7,49.8,-,United Kingdom,0,0,0,377,26.10,PP,0,1,,,12
Vidrine 2019.pdf,423482,NRT plus text messaging plus proactive counseling,1976,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,46.1,52.7,-,United Kingdom,0,0,0,377,26.10,PP,0,1,,,25.5
Vidrine 2019.pdf,423482,NRT,1978,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,45.6,49.8,-,United Kingdom,0,0,0,377,26.10,PP,0,1,,,12
Vilaplana 2014.pdf,423255,Intervention (SMS group),1979,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43.04,-,25.26,-,0,0,0,104,13.05,C,1,0,,,74
Vilaplana 2014.pdf,423255,Control (no SMS group),1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.7,-,27.98,-,0,0,0,125,13.05,C,1,0,,,45.6
Volpp 2009 primary paper.pdf,263272,Incentive group,393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,34.4,20.1,United States,0,0,1,436,39.15,C,1,0,,,14.7
Volpp 2009 primary paper.pdf,263272,Control group,394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4,35.1,19.7,United States,0,0,1,442,39.15,C,1,0,,,5
Wagner 2016.pdf,423128,Group B (group),1956,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,45,58.7,-,United States,0,1,1,400,39.15,NCS,0,0,,,8.6
