document_id,arm_id,document,arm,1.1.Goal setting (behavior)(6452745),1.2 Problem solving(6452746),1.3 Goal setting (outcome)(6452747),1.4 Action planning(6452748),1.5 Review behavior goal(s)(6452749),1.6 Discrepancy between current behavior and goal(6452750),1.7 Review outcome goal(s)(6452751),1.8 Behavioral contract(6452752),1.9 Commitment(6452753),10.1 Material incentive (behavior)(6452936),10.10 Reward (outcome)(6452945),10.11 Future punishment(6452946),10.2 Material reward (behavior)(6452937),10.3 Non-specific reward(6452938),10.4 Social reward(6452939),10.5 Social incentive(6452940),10.6 Non-specific incentive(6452941),10.8 Incentive (outcome)(6452943),10.9 Self-reward(6452944),11.1 Pharmacological support(6452948),11.2 Reduce negative emotions(6452949),12.1 Restructuring the physical environment(6452954),12.2 Restructuring the social environment(6452955),12.3 Avoidance/reducing exposure to cues for the behavior(6452956),12.4 Distraction(6452957),12.5 Adding objects to the environment(6452959),12.6 Body changes(6452960),13.1 Identification of self as role model(6452962),13.2 Framing/reframing(6452963),13.3 Incompatible beliefs(6452964),13.4 Valued self-identify(6452965),13.5 Identity associated with changed behavior(6452966),14.1 Behavior cost(6452968),14.2 Punishment(6452969),14.3 Remove reward(6452970),14.4 Reward approximation(6452973),14.8 Reward alternative behavior(6452977),14.9 Reduce reward frequency(6452978),15.1 Verbal persuasion about capability(6452981),15.2 Mental rehearsal of successful performance(6452982),15.3 Focus on past success(6452983),15.4 Self-talk(6452984),16.1 Imaginary punishment(6452986),16.2 Imaginary reward(6452987),2.1 Monitoring of behavior by others without feedback(6452755),2.2 Feedback on behaviour(6452756),2.3 Self-monitoring of behavior(6452757),2.4 Self-monitoring of outcome(s) of behaviour(6452758),2.5 Monitoring of outcome(s) of behavior without feedback(6452759),2.6 Biofeedback(6452760),2.7 Feedback on outcome(s) of behavior(6452761),3.1 Social support (unspecified)(6452763),3.2 Social support (practical)(6452764),3.3 Social support (emotional)(6452765),4.1 Instruction on how to perform the behavior(6452831),4.2 Information about Antecedents(6452832),4.3 Re-attribution(6452833),4.5. Advise to change behavior(6452836),5.1 Information about health consequences(6452838),5.2 Salience of consequences(6452839),5.3 Information about social and environmental consequences(6452840),5.4 Monitoring of emotional consequences(6452843),6.1 Demonstration of behavior(6452847),6.2 Social comparison(6452848),6.3 Information about others' approval(6452849),7.1 Prompts/cues(6452851),7.3 Reduce prompts/cues(6452853),7.4 Remove access to the reward(6452854),7.5 Remove aversive stimulus(6452855),7.6 Satiation(6452856),7.7 Exposure(6452857),7.8 Associative learning(6452858),8.1 Behavioral practice/rehearsal(6452860),8.2 Behavior substitution(6452861),8.4 Habit reversal(6452863),8.7 Graded tasks(6452930),9.1 Credible source(6452932),9.2 Pros and cons(6452933),9.3 Comparative imagining of future outcomes(6452934),Abstinence: Continuous ,Abstinence: Point Prevalence ,Biochemical verification(6451788),CBT(6823485),Combined follow up,Country of intervention(6080518),Digital content type(6080691),Face to face(6080686),Group-based(6080701),Health Professional(6080704),Individual-level analysed(6080719),Mean age(6080481),Mean number of times tobacco used(6080512),Motivational Interviewing(6823487),Outcome value(6451791),Patch(6080694),Pharmaceutical company competing interest(6830268),Pharmaceutical company funding(6830264),Pill(6080695),Pregnancy trial,Pregnancy trial (Mixed),Printed material(6080688),Proportion identifying as female gender(6080485),Proportion identifying as male gender(6080486),Relapse Prevention Trial,Relapse Prevention Trial(Mixed),Somatic(6080693),Website / Computer Program / App(6080692),aggregate patient role,brief advise,bupropion,control,doctor,e_cigarette,gum,healthcare facility,inhaler,lozenge,nasal_spray,nrt,nurse,phone,placebo,psychologist,text messaging,varenicline
252893,44,Meyer_2008_Proactive interventions for smoking cessation in_10.1111j.1360-0443.2007.02031.x.pdf,Tailored Letters,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,104.39999999999999,Germany,0,-,-,-,488.0,33.8,16.4,-,10.2,-,-,-,-,-,-,1,50.4,49.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
252893,46,Meyer_2008_Proactive interventions for smoking cessation in_10.1111j.1360-0443.2007.02031.x.pdf,Assessment only,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,104.39999999999999,Germany,0,-,-,-,609.0,34.8,16.2,-,6.7,-,-,-,-,-,-,-,49.3,50.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
252893,45,Meyer_2008_Proactive interventions for smoking cessation in_10.1111j.1360-0443.2007.02031.x.pdf,Brief Advice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,104.39999999999999,Germany,0,1,-,1,402.0,33.1,16.9,-,9.7,-,-,-,-,-,-,1,44.5,55.5,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
437466,2267,Pericot-Valverde 2019.pdf,CBT,1,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1.0,0.0,1,-,52.2,Spain,1,1,1,-,52.0,39.21,19.4,-,17.0,-,-,-,-,-,-,-,63.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
437466,2266,Pericot-Valverde 2019.pdf,CBT + CET,1,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,1.0,0.0,1,-,52.2,Spain,1,1,1,-,50.0,39.68,18.7,-,16.0,-,-,-,-,-,-,-,72.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
321094,688,Cottraux 1983.pdf,Behavior therapy,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,0.0,0.0,-,-,8.7,France,1,1,1,1,138.0,-,31.46,-,7.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
321094,691,Cottraux 1983.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,8.7,France,0,-,-,-,140.0,-,30.97,-,6.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
321094,689,Cottraux 1983.pdf,Acupuncture,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,8.7,France,0,1,-,-,140.0,-,31.3,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
321094,690,Cottraux 1983.pdf,Placebo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,8.7,France,0,1,-,1,140.0,-,31.55,-,13.0,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,0,-
296351,426,Hanssen 2007.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,Norway,0,1,-,1,61.0,60.9,-,-,40.8,-,-,-,-,-,-,-,23.5,76.5,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,0,-
296351,425,Hanssen 2007.pdf,Intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,Norway,0,1,-,1,77.0,59.5,-,-,60.0,-,-,-,-,-,-,-,15.4,84.6,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,0,-
263084,163,Ciccolo 2011.pdf,Resistance training,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,26.1,-,0.0,-,-,-,13.0,36.5,18.0,-,15.0,1.0,-,-,-,-,-,1.0,52.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
263084,164,Ciccolo 2011.pdf,Contact control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,26.1,-,1.0,-,-,-,12.0,36.5,18.0,-,8.0,1.0,-,-,-,-,-,1.0,52.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
437491,2359,Campos 2018.pdf,Brief Intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,26.1,Brazil,0,-,-,-,45.0,51.1,21.2,-,40.7,-,-,-,-,-,-,-,37.8,62.2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
437491,2358,Campos 2018.pdf,Intensive Intervention,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,26.1,Brazil,0,-,-,-,45.0,51.1,20.2,-,40.7,-,-,-,-,-,-,-,40.0,60.0,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
263276,398,Whiteley 2012.pdf,Wellness program,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.0,-,0.0,1.0,1.0,-,164.0,42.98,17.58,-,3.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263276,397,Whiteley 2012.pdf,Exercise program,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.0,-,0.0,1.0,1.0,-,166.0,44.07,17.38,-,6.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
252909,81,Stewart_1982_The impact of routine advice on.pdf,Questionnaire and Advice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,52.199999999999996,Canada,0,1,-,1,345.0,-,-,-,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-
252909,82,Stewart_1982_The impact of routine advice on.pdf,Questionnaire (Control),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,52.199999999999996,Canada,0,-,-,1,187.0,-,-,-,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,0,-
252909,80,Stewart_1982_The impact of routine advice on.pdf,"Questionnaire, Advice and Pamphlet",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0,0.0,-,-,52.199999999999996,Canada,0,-,-,1,159.0,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-
263085,165,Clark-2004.pdf,Internet resources,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,4.35,-,0.0,-,-,-,85.0,57.8,-,-,5.0,-,-,-,-,-,-,1.0,46.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263085,166,Clark-2004.pdf,Standard materials,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,4.35,-,0.0,-,-,-,86.0,57.0,-,-,10.0,-,-,-,-,-,-,1.0,52.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
296313,569,Sims 2013.pdf,Self-help,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United States,0,-,-,-,201.0,-,15.4,-,6.5,-,1,-,-,-,-,1,57.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0,-
296313,568,Sims 2013.pdf,Counseling intervention,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United States,0,-,-,1,209.0,-,16.1,-,6.7,-,1,-,-,-,-,1,61.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0,-
437575,2679,Wang 2018.pdf,Acupuncture group,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,16.0,China,0,-,-,1,-,-,10.0,-,43.0,-,-,-,-,-,-,-,7.0,93.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
437575,2681,Wang 2018.pdf,NRT group,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,16.0,China,0,-,-,-,-,-,10.0,-,44.0,1,-,-,-,-,-,-,5.0,95.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
437575,2680,Wang 2018.pdf,Auricular point group,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,16.0,China,0,-,-,1,-,-,10.0,-,30.0,-,-,-,-,-,-,-,8.0,92.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
296471,847,Prue 1983.pdf,Minimal contact (MCBF),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,-,0.0,-,-,-,30.0,45.25,-,-,21.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-
296471,848,Prue 1983.pdf,Wait list (WLC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,-,0.0,-,-,-,10.0,45.25,-,-,10.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
296406,774,Campbell 1986.pdf,How to Stop Smoking booklet,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,4.35,-,0.0,-,-,-,535.0,-,-,-,3.9,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,0.0,-
296406,775,Campbell 1986.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,4.35,-,0.0,-,-,-,671.0,-,-,-,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,0.0,-
423117,2109,LaChance 2015.pdf,BCT-S,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.099999999999998,-,0.0,-,-,1.0,26.0,42.2,17.9,-,-,1.0,-,-,-,-,-,1.0,45.5,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,0.0,-
423117,2110,LaChance 2015.pdf,ST,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.099999999999998,-,0.0,-,-,1.0,23.0,43.2,18.4,-,-,1.0,-,-,-,-,-,1.0,54.5,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,1.0,0.0,-
263056,128,Ames 2014.pdf,Standard intervention,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.099999999999998,-,0.0,1.0,-,-,47.0,24.4,13.4,-,9.0,1.0,-,-,-,-,-,-,43.0,57.0,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
263056,127,Ames 2014.pdf,Integrated intervention,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.099999999999998,-,0.0,1.0,-,-,48.0,24.1,13.3,-,21.0,1.0,-,-,-,-,-,-,46.0,54.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
437455,2208,Kim 2019.pdf,Control group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,24.0,-,0.0,-,-,-,33.0,55.3,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,1.0,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,0.0,-
437455,2207,Kim 2019.pdf,Aversive advice group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,24.0,-,0.0,-,-,1.0,33.0,56.6,-,-,-,-,-,-,-,-,-,-,6.1,-,-,-,-,-,1.0,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,0.0,-
263170,279,Lou 2013 DONE IN PILOT.pdf,Behavioural intervention,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1.0,0.0,1,-,208.8,China,0,1,-,1,1814.0,61.6,-,-,44.3,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,0,-
263170,280,Lou 2013 DONE IN PILOT.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,208.8,China,0,-,-,1,1748.0,61.5,-,-,5.1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,0,-
423478,1963,Battaglia 2016.pdf,MI-based home telehealth program,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.1,-,0.0,-,1.0,1.0,89.0,54.6,-,1.0,69.6,1.0,-,-,1.0,-,-,1.0,16.9,83.1,-,-,1.0,-,-,-,1.0,-,-,-,1.0,1.0,1.0,1.0,-,1.0,1.0,-,-,-,0.0,1.0
