,doc_id,arm_id,doc,arm,"(6452745, '1.1.Goal setting (behavior)')","(6452746, '1.2 Problem solving')","(6452748, '1.4 Action planning')","(6452752, '1.8 Behavioral contract')","(6452948, '11.1 Pharmacological support')","(6452949, '11.2 Reduce negative emotions')","(6452956, '12.3 Avoidance/reducing exposure to cues for the behavior')","(6452959, '12.5 Adding objects to the environment')","(6452960, '12.6 Body changes')","(6452963, '13.2 Framing/reframing')","(6452756, '2.2 Feedback on behaviour')","(6452757, '2.3 Self-monitoring of behavior')","(6452761, '2.7 Feedback on outcome(s) of behavior')","(6452763, '3.1 Social support (unspecified)')","(6452764, '3.2 Social support (practical)')","(6452831, '4.1 Instruction on how to perform the behavior')","(6452832, '4.2 Information about Antecedents')","(6452836, '4.5. Advise to change behavior')","(6452838, '5.1 Information about health consequences')","(6452840, '5.3 Information about social and environmental consequences')","(6452853, '7.3 Reduce prompts/cues')","(6452861, '8.2 Behavior substitution')","(6452932, '9.1 Credible source')","(6452933, '9.2 Pros and cons')","('Abstinence: Continuous ', 'Abstinence: Continuous ')","('Abstinence: Point Prevalence ', 'Abstinence: Point Prevalence ')","(6451788, 'Biochemical verification')","('Combined follow up (<= 1 month)', 'Combined follow up (<= 1 month)')","('Combined follow up (<= 8 months)', 'Combined follow up (<= 8 months)')","('Combined follow up (<= 15 month)', 'Combined follow up (<= 15 month)')","('Combined follow up (<= 20 months)', 'Combined follow up (<= 20 months)')","('Combined follow up (<= 28 months)', 'Combined follow up (<= 28 months)')","('Combined follow up (Reported)', 'Combined follow up (Reported)')","(6080691, 'Digital content type')","(6080686, 'Face to face')","(6080701, 'Group-based')","(6080704, 'Health Professional')","('Individual-level analysed (<= 300)', 'Individual-level analysed (<= 300)')","('Individual-level analysed (<= 800)', 'Individual-level analysed (<= 800)')","('Individual-level analysed (<= 2500)', 'Individual-level analysed (<= 2500)')","('Individual-level analysed (<= 10000)', 'Individual-level analysed (<= 10000)')","('Individual-level analysed (<= 30000)', 'Individual-level analysed (<= 30000)')","('Mean age (adolecent)', 'Mean age (adolecent)')","('Mean age (young adult)', 'Mean age (young adult)')","('Mean age (adult)', 'Mean age (adult)')","('Mean age (elderly)', 'Mean age (elderly)')","('Mean number of times tobacco used (<= 10)', 'Mean number of times tobacco used (<= 10)')","('Mean number of times tobacco used (<= 15)', 'Mean number of times tobacco used (<= 15)')","('Mean number of times tobacco used (<= 20)', 'Mean number of times tobacco used (<= 20)')","('Mean number of times tobacco used (<= 25)', 'Mean number of times tobacco used (<= 25)')","('Mean number of times tobacco used (Reported)', 'Mean number of times tobacco used (Reported)')","(6823487, 'Motivational Interviewing')","(6080694, 'Patch')","(6830268, 'Pharmaceutical company competing interest')","(6830264, 'Pharmaceutical company funding')","(6080695, 'Pill')","(6080688, 'Printed material')","('Proportion identifying as female gender (<= 15)', 'Proportion identifying as female gender (<= 15)')","('Proportion identifying as female gender (<= 35)', 'Proportion identifying as female gender (<= 35)')","('Proportion identifying as female gender (<= 45)', 'Proportion identifying as female gender (<= 45)')","('Proportion identifying as female gender (<= 60)', 'Proportion identifying as female gender (<= 60)')","('Proportion identifying as female gender (<= 99)', 'Proportion identifying as female gender (<= 99)')","('Proportion identifying as male gender (<= 35)', 'Proportion identifying as male gender (<= 35)')","('Proportion identifying as male gender (<= 45)', 'Proportion identifying as male gender (<= 45)')","('Proportion identifying as male gender (<= 60)', 'Proportion identifying as male gender (<= 60)')","('Proportion identifying as male gender (<= 99)', 'Proportion identifying as male gender (<= 99)')","(6080693, 'Somatic')","(6080692, 'Website / Computer Program / App')","('aggregate patient role', 'aggregate patient role')","('brief advice', 'brief advice')","('bupropion', 'bupropion')","('control', 'control')","('doctor', 'doctor')","('gum', 'gum')","('healthcare facility', 'healthcare facility')","('lozenge', 'lozenge')","('nrt', 'nrt')","('nurse', 'nurse')","('phone', 'phone')","('placebo', 'placebo')","('psychologist', 'psychologist')","('text messaging', 'text messaging')","('varenicline', 'varenicline')","('External stimuli BCT', 'External stimuli BCT')","('Influence of others BCT', 'Influence of others BCT')","('Habit BCT', 'Habit BCT')","('Monitoring BCT', 'Monitoring BCT')","('Goal directed BCT', 'Goal directed BCT')","('Social support BCT', 'Social support BCT')","('Environmental restructuring BCT', 'Environmental restructuring BCT')","('Consequences BCT', 'Consequences BCT')","('Mental representation BCT', 'Mental representation BCT')","('Personal resources BCT', 'Personal resources BCT')","('Outcome', 'Outcome')"
792,423110,2068,Bricker 2014.pdf,ACT intervention,,,1,,1,,,,,1,,,,1,,1,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0.08,1,1,0,0,0,0,0,,1,,,,1,0,0,0,0,1,1,1,1,1,1,,,,,,,1,,,1,,1,,,0,,0,0,0,0,1,1,0,0,1,0,31
793,296479,854,Sutton 2007.pdf,Control,,,,,,,,,,,,,,1,,1,,,,,,,,,1,0,,0,1,1,1,1,1,0,,,1,0,0.57,1,1,1,0,0.46,1,1,0,0,0.4,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,0,,1,,,0,,0,0,0,0,0,1,0,0,1,0,13.7
794,296479,853,Sutton 2007.pdf,Intervention,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,0,,0,1,1,1,1,1,0,,,1,0,0.35,1,1,1,0,0.32,1,1,0,0,0.5,1,1,,,,,,1,0,0,0,0.04,1,0.96,1,1,1,,,,,,,,,,,0,,1,,,0,,0,0,0,0,0,1,0,0,1,0,14.5
795,296372,755,Sanders 1989.pdf,Controls,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0.9
796,296372,753,Sanders 1989.pdf,Intervention,,,,,,,,,,,,,1,1,,1,,,1,,,,,,1,0,1,1,1,1,1,1,1,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,0,1,,,,0,,0,0,0,1,0,1,0,1,1,0,3.6
797,263235,349,Reid 2008 (c) primary paper.pdf,Smoking Cessation (SC),1,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,1,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,,,,,0,0,0.2,1,1,0,0,1,1,,,1,,,,,,,,1,,,,,0,,0,0,0,0,1,1,0,0,0,0,5.7
798,263235,350,Reid 2008 (c) primary paper.pdf,Treatment as Usual (TAU),,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,0,0,0.6,1,1,0,0,1,1,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,5.2
799,423124,1947,Stanton 2015.pdf,Brief advice (enhanced standard care [ESC]),1,,,,1,,,,,,,,,1,,1,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,1,,,,1,0,0.8,1,1,1,0,0,0.2,1,,,,1,,1,,,1,,1,,1,,,0,,0,0,0,0,1,1,0,0,1,0,7
800,423124,1946,Stanton 2015.pdf,Tailored intervention (Aurora),1,,,,1,,,,,,,,,1,,1,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,1,,,,1,0,0.8,1,1,1,0,0,0.2,1,,,,,,,,,1,,1,,1,,,0,,0,0,0,0,1,1,0,0,1,0,6
801,319582,635,Guo 2014.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,0,1,1,1,1,0,0,0,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,2.04
802,319582,634,Guo 2014.pdf,Intervention,1,1,1,,,,,,1,,,1,,1,,1,,,,1,,,,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,0,0,0,1,,1,,,,,1,,,,0,,1,,,1,,1,0,0,1,1,1,0,1,1,1,20.75
803,252904,66,Schnoll_2003_Brief physician initiated quit smoking strategies_10.1200JCO.2003.04.122.pdf,Usual Care,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0.84,1,0.16,1,1,1,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,13.6
804,252904,65,Schnoll_2003_Brief physician initiated quit smoking strategies_10.1200JCO.2003.04.122.pdf,Physician-Based Intervention,1,,,,1,,,,,,,,,,,,,1,1,1,,,1,,0,1,,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,1,1,1,1,1,,,1,1,,,1,,,,0,,,,,0,,0,1,0,1,1,0,0,1,0,0,13.3
805,437499,2182,Cooperman 2018.pdf,Control group,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,0,,1,,,0,,0,0,0,0,0,0,0,0,0,0,2
806,437499,2181,Cooperman 2018.pdf,Intervention group,1,,,,1,1,,,,,,,,,,1,,,,,,,,1,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,,,,,,0,0,0,1,1,0,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,1,0,0,1,1,1,2
807,263067,133,Blebil 2014.pdf,Telephone counselling,,1,,,1,,1,,,,1,,,1,,1,,1,1,1,,,,,0,1,1,0,1,1,1,1,1,0,1,,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,,,,,,1,1,1,1,1,1,0,0,0,1,1,,,,,,,1,,,1,,1,,,0,,0,1,0,1,1,1,1,1,1,0,71.7
808,263067,134,Blebil 2014.pdf,Control,,1,,,1,,,,,,,,,1,,1,,,1,1,,,,,0,1,1,0,1,1,1,1,1,0,1,,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,,,,,,1,1,1,1,1,1,0,0,0,1,1,,,,,1,,1,,,1,,1,,,0,,0,0,0,0,1,1,0,1,1,0,48.6
809,319572,620,Bailey 2013.pdf,Non-extended treatment,1,1,,,1,,,,,,,,,1,,1,1,,1,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,1,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,,,0,,0,0,0,0,1,1,0,1,1,1,7
810,319572,619,Bailey 2013.pdf,Extended treatment,1,1,,,1,,,,,,,,,1,,1,1,,1,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,1,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,1,,,0,,0,0,0,0,1,1,0,1,1,1,21
811,423067,2016,Dallery 2017.pdf,abstinent contingent group,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0.66,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,1,1,1,,1,,,,,,,,,0,,,,,0,,0,0,0,1,0,0,0,1,1,0,22.9
812,423067,2017,Dallery 2017.pdf,submission contingent,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,0.8,1,1,,1,,,,,,,,,0,,,,,0,,0,0,0,1,0,0,0,0,1,0,13
813,437555,2646,Reid 2018.pdf,Wait-list Control,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,1,,,0,0,1,1,1,0,0,1,1,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,2.6
814,437555,2645,Reid 2018.pdf,OMSC Intervention,1,1,1,,1,,,,,,,,,1,1,,,1,,,,,,1,0,1,1,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,1,1,1,0,0,1,1,1,0,0,1,1,1,,1,,,,,,,,1,1,,,,0,1,0,1,0,0,1,1,0,1,0,0,11.1
815,296253,17,Abdullah 2005.pdf,Intervention group,,1,,,,,,,,,,,,1,,1,,1,1,,,,,,0,1,,0,1,1,1,1,1,0,,,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,,,,,,1,0.84,1,1,1,1,0,0,0,1,,,,,,,,,,,0,1,1,,,0,,0,1,0,0,1,1,0,1,1,0,15.3
816,296253,18,Abdullah 2005.pdf,Control group,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,0,1,1,1,1,0,0,0,0,0,1,1,1,1,,,,,,1,0.78,1,1,1,1,0,0,0,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,7.4
817,437496,2597,Clyde 2018.pdf,NRT,,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,1,,,,0,0,0.94,1,1,0,0,1,1,,,1,,,,,,,,1,1,,,,0,,0,0,0,0,0,1,0,0,0,0,15.6
818,437496,2595,Clyde 2018.pdf,Varenicline,,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,1,,1,,0,0,0.96,1,1,0,0,1,1,,,1,,,,,,,,1,1,,,,0,1,0,0,0,0,0,1,0,0,0,0,15.6
819,437496,2596,Clyde 2018.pdf,NRT+,,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,1,,,,0,0,1,1,1,0,0,1,1,,,1,,,,,,,,1,1,,,,0,,0,0,0,0,0,1,0,0,0,0,15.6
820,437497,2326,Coleman-Cowger 2018.pdf,Intervention group,,1,1,,,1,,,,,,,,1,1,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0.175,1,1,1,1,1,1,1,1,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,1,,,0,,0,0,0,0,1,1,0,0,0,1,24
821,437497,2327,Coleman-Cowger 2018.pdf,Control group,,,,,,,,,,,,,,,1,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0.35,1,1,1,1,1,1,1,1,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,1,0,0,0,0,24
822,437565,2805,Simmons 2018.pdf,Standard Repeated Mailings,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,0,0,0,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,28.8
823,437565,2806,Simmons 2018.pdf,Traditional Self-help,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,0,0,0,0,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,23.3
824,437565,2804,Simmons 2018.pdf,Intensive Repeated Mailings,,,,,,,,,,,,,,1,,,,,,,,,,,0,1,,0,0,0,0,0,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,1,0,0,0,0,33.4
825,263272,393,Volpp 2009 primary paper.pdf,Incentive group,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,0.9,1,1,,,1,,,,0,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,1,0,0,14.7
826,263272,394,Volpp 2009 primary paper.pdf,Control group,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,,,,0,0.98,1,1,1,0,0,0.02,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,5
827,263107,182,Feeney 2001.pdf,Stanford Heart Attack Staying Free (SF),,1,,,1,,,,,,,,,,,,,1,,,,,1,,0,0,1,0,0,1,1,1,1,1,,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,1,0,1,1,1,1,0,0,0,1,,,1,,,,1,,,,0,1,1,,,0,,0,1,0,0,1,0,0,0,0,0,39
828,263107,183,Feeney 2001.pdf,Usual Care,,,,,1,,,,,,,,,1,,,,1,,,,,1,,0,0,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,1,0,1,1,1,1,0,0,0,1,,,1,,,1,1,,,,0,,,,,0,,0,1,0,0,0,1,0,0,0,0,2
829,437546,2363,O'Malley 2018.pdf,Placebo,,,,,,,,,,,,,,,1,,,,,,,,,,1,0,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,1,1,1,,0,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,1,,0,,0,0,0,0,0,1,0,0,0,0,0
830,437546,2362,O'Malley 2018.pdf,Varenicline,,,,,1,,,,,,,,,,1,,,,,,,,,,1,0,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,1,1,1,,0,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,1,0,0,0,0,13
831,296425,804,Gilbert 2013.pdf,Intervention,,,,,,,,,,,,,,,,1,,,,,,,1,,1,0,,0,1,1,1,1,1,0,,,,0,0,0,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,,,,,,,,,,0,,,,,0,,0,1,0,0,0,0,0,0,1,0,3.2
832,296425,805,Gilbert 2013.pdf,Control,,,,,,,,,,,,,,,,1,,,,,,,,,1,0,,0,1,1,1,1,1,0,,,,0,0,0,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,2.7
833,263278,399,Wiggers 2006a primary paper.pdf,Minimal intervention strategy adapted for cardiology inpatients (C+MIS+NRT),1,,,,1,,,,,,,,,1,,1,,1,,1,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,,,,1,0,0.6,1,1,1,0,0,0.4,1,,,,,,,,,,,1,1,1,,,0,,0,1,0,0,1,1,0,1,1,0,28
834,263278,400,Wiggers 2006a primary paper.pdf,Nicotine Replacement Therapy (NRT),,,,,1,,,,,,,,,,,1,,1,,,,,,,0,1,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,,,,,0,0.4,1,1,1,0,0,0.6,1,,,,,,,,,,,1,1,,,,0,,0,1,0,0,0,0,0,0,1,0,24
835,263074,146,Brown-2013 primary.pdf,Standard Treatment (ST),,1,,,1,,1,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,,,,,0,0,0,1,1,0,0.9,1,1,,,,,,1,,,,,1,,1,,1,0,,0,0,0,0,1,0,1,0,0,0,9.1
836,263074,145,Brown-2013 primary.pdf,Distress Tolerance (DT),,,,,1,1,,,,,,,,,,,,,,,1,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,,,,,0,0,1,1,1,0,0,1,1,,,,,,,,,,,1,,1,,1,0,,1,0,0,0,0,0,0,0,0,1,14.8
837,263104,179,Ellerbeck 2009 (c) primary paper.pdf,High-intensity disease management (HDM),1,1,,,1,,,,,,,,,1,1,1,,,1,,,,,,0,1,1,0,0,0,0,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,,1,0,0,0,0.96,1,0.04,1,1,1,1,,,,1,,,,1,,1,,1,,,0,,0,0,0,0,1,1,0,1,1,0,14.8
838,263104,181,Ellerbeck 2009 (c) primary paper.pdf,Pharmacotherapy Management (PM),,,,,1,,,,,,,,,,,1,,,1,,,,,,0,1,1,0,0,0,0,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,1,1,,1,0,0,0,1,1,0,1,1,1,1,,,,1,,,,1,,1,,,,,0,,0,0,0,0,0,0,0,1,1,0,13.5
839,263104,180,Ellerbeck 2009 (c) primary paper.pdf,Moderate-intensity disease management (MDM),1,1,,,1,,,,,,,,,1,,1,,,1,,,,,,0,1,1,0,0,0,0,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,1,1,,1,0,0,0,1,1,0,1,1,1,1,,,,1,,,,1,,1,,1,,,0,,0,0,0,0,1,1,0,1,1,0,14.7
840,296300,537,Orleans 1998.pdf,Standard,,,1,,,,,,,,,,,1,,1,,,,,,1,,,0,1,,0,1,1,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0.28,1,0.72,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,1,0,1,1,0,0,1,0,9.1
841,296300,536,Orleans 1998.pdf,Tailored,,,1,,,,,,,,,,,1,,1,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0.28,1,0.72,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,1,1,0,0,1,0,10.1
842,263055,126,Ames 2007.pdf,Brief office (control),,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,,1,1,1,1,1,1,1,1,1,0,0,1,1,1,,1,,,,,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,0,11
843,263055,125,Ames 2007.pdf,Expressive writing plus brief office,,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,,1,1,1,1,1,1,1,1,1,0,0,1,1,1,,1,,,,,0,0,0,1,1,0,1,1,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,0,11
844,437503,2200,Dogar 2018.pdf,Varenicline,1,1,,,1,,1,,,,,,,1,,,1,,1,1,,,,,0,1,1,0,1,1,1,1,1,0,1,,,0.94,1,1,1,1,0,0,1,1,0,1,1,1,1,,,1,1,1,,0.84,1,1,1,1,0,0,0,1,,,,,,,,,,,1,,,,,0,1,0,0,0,0,1,1,1,1,1,0,4.7
845,437503,2201,Dogar 2018.pdf,Placebo,1,1,,,,,1,,,,,,,1,,,1,,1,1,,,,,0,1,1,0,1,1,1,1,1,0,1,,,0.86,1,1,1,1,0,0,1,1,0,1,1,1,1,,,1,1,1,,0.8,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,1,,0,,0,0,0,0,1,1,1,1,1,0,4.3
846,296422,797,Dijkstra 1999.pdf,No-information control (CO),,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,0,0,0,0.44,1,0.56,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,5.5
847,296422,796,Dijkstra 1999.pdf,Self-help guide (SHG),,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,1,0,0,0,0.44,1,0.56,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,3.5
848,296422,794,Dijkstra 1999.pdf,Multiple-tailored intevention (MT),,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,1,0,0,0,0.44,1,0.56,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,3.2
849,296422,795,Dijkstra 1999.pdf,Single-tailored intervention (ST),,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,1,0,0,0,0.44,1,0.56,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,4.4
850,252896,50,Page_1986_Smoking cessation in family practice the.pdf,Physician advice plus nicotine chewing gum (NCG),,,,,1,,,,,,,,,,,,,1,,,,,,,1,0,,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,,0,0,0,0,1,1,1,1,1,,,1,,,,,,,,0,,,,,0,,0,1,0,0,0,0,0,0,0,0,12
851,252896,51,Page_1986_Smoking cessation in family practice the.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,,0,0,0,0,1,1,1,1,1,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,12
852,252896,49,Page_1986_Smoking cessation in family practice the.pdf,Advice only,,,,,,,,,,,,,,,,,,1,,,,,,,1,0,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,,0,0,0,0,1,1,1,1,1,,,1,,,,,,,,0,,,,,0,,0,1,0,0,0,0,0,0,0,0,12
853,296269,480,Gilbert 2006.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,0,1,1,1,1,0,,,1,0,0.96,1,1,1,0,0.18,1,1,0,0,0,0,0,,,,,,1,0,0,0,0.16,1,0.84,1,1,1,,,,,,1,,,,,0,,1,,,0,,0,0,0,0,0,0,0,0,0,0,9.5
854,296269,479,Gilbert 2006.pdf,Repeated contact,,1,,,,,,,,,,,,1,,,,,,,,,,,1,0,,0,0,1,1,1,1,0,,,1,0,0.47,1,1,1,0,0.08,1,1,0,0,0,0,0,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,,,,,,0,,1,,,0,,0,0,0,0,1,1,0,0,1,0,9.3
855,423133,2040,Burns 2016.pdf,4-week arm,,,,,1,,,,,,,,,,1,,,,,,,,,,1,0,,0,1,1,1,1,1,0,,,,0,0.62,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,,,0,0,0,1,1,0,1,1,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,0,5.7
856,423133,2039,Burns 2016.pdf,8-week arm,,,,,1,,,,,,,,,,1,,,,,,,,,,1,0,,0,1,1,1,1,1,0,,,,0,0.43,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,,,0,0,0,0.82,1,0.18,1,1,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,0,5.6
